name,type,source,redshift,M500_Msun,M_bar_Msun,M_gas_Msun,M_star_Msun,sigma_kms,sigma2_kms2,Q1_MOND_kms2,Q1_cluster_kms2,IRS_closure,Q1_ref_kms2
PSZ2 G103.56+24.78,cluster,PSZ2_Planck2016,0.33,405903200000000.0,54796932000000.0,50737900000000.0,4059032000000.0,709.5963121005504,503526.9261467018,934165.198903669,267850.8013079018,0.2867274456619129,934165.198903669
PSZ2 G104.29+26.17,cluster,PSZ2_Planck2016,0.1125,194114900000000.0,26205511500000.0,24264362500000.0,1941149000000.0,553.8206936562775,306717.3607219204,646013.9301201958,194010.0763115704,0.3003187195599224,646013.9301201958
PSZ2 G104.30-48.99,cluster,PSZ2_Planck2016,0.2033,410726200000000.06,55448037000000.01,51340775000000.01,4107262000000.001,712.4182018157389,507539.6942783709,939698.752218898,269063.2319450709,0.2863292425468646,939698.752218898
PSZ2 G104.71-54.54,cluster,PSZ2_Planck2016,0.244062,489872000000000.0,66132720000000.0,61234000000000.0,4898720000000.0,755.8735653678301,571344.8468218753,1026251.3821445772,286914.6313738753,0.2795753909478828,1026251.3821445772
PSZ2 G104.74+40.42,cluster,PSZ2_Planck2016,0.69,425368800000000.06,57424788000000.01,53171100000000.01,4253688000000.001,720.8529007840635,519628.90456879896,956302.4372548388,272650.6338595989,0.2851092115191817,956302.4372548388
PSZ2 G104.98-54.79,cluster,PSZ2_Planck2016,0.291234,479848000000000.0,64779479999999.99,59980999999999.99,4798479999999.999,750.6409234218404,563461.7959155933,1015697.2839299814,284851.73038359336,0.2804494359593365,1015697.2839299814
PSZ2 G105.25-17.93,cluster,PSZ2_Planck2016,0.14,458524700000000.0,61900834500000.0,57315587500000.0,4585247000000.0,739.2635222280355,546510.5552970011,992873.2596319916,280281.25619595114,0.2822930857256014,992873.2596319916
PSZ2 G105.40-50.43,cluster,PSZ2_Planck2016,0.1698,385395900000000.0,52028446500000.0,48174487500000.0,3853959000000.0,697.3425738318782,486286.6652784685,910261.1170143886,262517.51972661854,0.2883980374638686,910261.1170143886
PSZ2 G105.55+77.21,cluster,PSZ2_Planck2016,0.072,219628200000000.0,29649807000000.0,27453525000000.0,2196282000000.0,577.2827766505551,333255.4042173747,687157.8271345075,205734.54929107468,0.2993992663213938,687157.8271345075
PSZ2 G105.76+54.73,cluster,PSZ2_Planck2016,0.316,441410500000000.0,59590417500000.0,55176312500000.0,4414105000000.0,729.8750730426517,532717.6222490162,974167.8136293424,276425.1956232662,0.2837552131736127,974167.8136293424
PSZ2 G106.15+25.75,cluster,PSZ2_Planck2016,0.588,491115400000000.0,66300579000000.0,61389425000000.0,4911154000000.0,756.5176620574507,572318.9730048712,1027552.979580504,287166.8127837712,0.2794666732424894,1027552.979580504
PSZ2 G106.41+50.82,cluster,PSZ2_Planck2016,0.1394,288782800000000.0,38985678000000.0,36097850000000.0,2887828000000.0,632.8974743545136,400559.2130443223,787948.9988890786,232885.71053412228,0.2955593710537935,787948.9988890786
PSZ2 G106.61+66.71,cluster,PSZ2_Planck2016,0.3314,467412800000000.0,63100727999999.99,58426599999999.99,4674127999999.999,744.0477369494453,553607.0348595909,1002450.0624730232,282217.11380439095,0.2815273541987391,1002450.0624730232
PSZ2 G106.87-83.23,cluster,PSZ2_Planck2016,0.2924,812567000000000.0,109696545000000.0,101570875000000.0,8125670000000.0,895.971267740347,802764.5126162446,1321727.837568029,330970.64222574467,0.2504075595734811,1321727.837568029
PSZ2 G107.10+65.32,cluster,PSZ2_Planck2016,0.2799,821733700000000.0,110934049500000.0,102716712500000.0,8217337000000.0,899.354779584588,808839.0195616428,1329162.24214763,331722.7660670928,0.2495728177856622,1329162.24214763
PSZ2 G107.11-39.50,cluster,PSZ2_Planck2016,0.53303,692906300000000.0,93542350500000.0,86613287500000.0,6929063000000.0,849.2744005022438,721267.0073484456,1220533.4932810103,318950.7120829956,0.2613207370701474,1220533.4932810103
PSZ2 G107.39-31.48,cluster,PSZ2_Planck2016,0.1498,344690700000000.0,46533244500000.0,43086337500000.0,3446907000000.0,671.6727547441475,451144.2894655917,860849.4961255118,251009.4581955417,0.2915834409211811,860849.4961255118
PSZ2 G107.66-58.32,cluster,PSZ2_Planck2016,0.267,621613800000000.0,83917863000000.0,77701725000000.0,6216138000000.0,818.8499664781773,670515.267601312,1156039.7576847023,309592.930624612,0.2678047433633768,1156039.7576847023
PSZ2 G107.67-39.78,cluster,PSZ2_Planck2016,0.4152,572878500000000.0,77338597500000.0,71609812500000.0,5728785000000.0,796.6919078806961,634717.9960825836,1109797.4137176129,302092.4220948336,0.2722050154026587,1109797.4137176129
PSZ2 G108.17-11.56,cluster,PSZ2_Planck2016,0.336,773872600000000.0,104472801000000.0,96734075000000.0,7738726000000.0,881.4026259054849,776870.5889530842,1289873.6819490255,327543.5191321842,0.2539345702730047,1289873.6819490255
PSZ2 G108.24+58.11,cluster,PSZ2_Planck2016,0.321677,384949500000000.0,51968182500000.0,48118687500000.0,3849495000000.0,697.0710739545965,485908.08214421454,909733.791352874,262398.12602996454,0.2884339666439671,909733.791352874
PSZ2 G108.27+48.66,cluster,PSZ2_Planck2016,0.674,493368400000000.06,66604734000000.01,61671050000000.01,4933684000000.001,757.6819910450683,574081.9995540191,1029907.2407403572,287621.69909341907,0.2792695183759072,1029907.2407403572
PSZ2 G108.71-47.75,cluster,PSZ2_Planck2016,0.371674,505380800000000.0,68226408000000.0,63172600000000.0,5053808000000.0,763.831024679355,583437.8342627134,1042369.7893530704,290002.87609551346,0.2782149665671901,1042369.7893530704
PSZ2 G109.14-28.02,cluster,PSZ2_Planck2016,0.457,691955900000000.0,93414046500000.0,86494487500000.0,6919559000000.0,848.8828235686132,720602.0481498212,1219696.1556269848,318837.57555797126,0.261407379278057,1219696.1556269848
PSZ2 G109.22-44.01,cluster,PSZ2_Planck2016,0.173052,326227400000000.0,44040699000000.0,40778425000000.0,3262274000000.0,659.3625308939742,434758.94714690704,837476.566840256,245344.30481780705,0.2929566205577249,837476.566840256
PSZ2 G109.52-19.16,cluster,PSZ2_Planck2016,0.3092,576516100000000.0,77829673500000.0,72064512500000.0,5765161000000.0,798.3880756934797,637423.5194095374,1113315.2721429938,302685.87665338744,0.2718779524785955,1113315.2721429938
PSZ2 G109.86+27.94,cluster,PSZ2_Planck2016,0.4,520162100000000.0,70221883500000.0,65020262500000.0,5201621000000.0,771.2656741076744,594850.7400567654,1057503.465724073,292833.4413116154,0.2769101481016068,1057503.465724073
PSZ2 G109.97+52.84,cluster,PSZ2_Planck2016,0.3259,481438900000000.0,64994251500000.0,60179862500000.0,4814389000000.0,751.4762057351743,564716.487786134,1017379.6246903908,285182.71150978404,0.2803110113361774,1017379.6246903908
PSZ2 G109.99-70.28,cluster,PSZ2_Planck2016,0.304487,562247800000000.0,75903453000000.0,70280975000000.0,5622478000000.0,791.6935870374742,626778.7357562628,1099452.140145447,300325.5747485628,0.2731592979652871,1099452.140145447
PSZ2 G110.28-87.48,cluster,PSZ2_Planck2016,0.52,717376100000000.0,96845773500000.0,89672012500000.0,7173761000000.0,859.2357883811062,738286.1400349011,1241897.9164113605,321762.1527887511,0.2590890511504587,1241897.9164113605
PSZ2 G110.98+31.73,cluster,PSZ2_Planck2016,0.0581,621073900000000.0,83844976500000.0,77634237500000.0,6210739000000.0,818.6109314388736,670123.8570712203,1155537.6119401385,309514.9976423703,0.2678536764568806,1155537.6119401385
PSZ2 G111.61-45.71,cluster,PSZ2_Planck2016,0.5456,979370400000000.0,132215004000000.0,122421300000000.0,9793704000000.0,953.9806840837094,910079.1456048222,1451061.881450591,341435.6349012223,0.2353005335374791,1451061.881450591
PSZ2 G111.75+70.37,cluster,PSZ2_Planck2016,0.183,434251800000000.0,58623993000000.0,54281475000000.0,4342518000000.0,725.8762465253897,526896.3252697883,966236.1020485532,274760.39377608825,0.2843615480663148,966236.1020485532
PSZ2 G112.35-32.86,cluster,PSZ2_Planck2016,0.348114,549906900000000.06,74237431500000.02,68738362500000.01,5499069000000.001,785.8118232425627,617500.2215478006,1087319.1354457445,298212.4524094505,0.2742639604950931,1087319.1354457445
PSZ2 G112.48+56.99,cluster,PSZ2_Planck2016,0.0701,299113500000000.0,40380322500000.0,37389187500000.0,2991135000000.0,640.4161847679046,410132.8897126789,801918.908632734,236461.1606724289,0.2948691671026856,801918.908632734
PSZ2 G113.02-64.68,cluster,PSZ2_Planck2016,0.0812,232669600000000.0,31410396000000.0,29083700000000.0,2326696000000.0,588.5805658744364,346427.08252507175,707265.1649200291,211334.1103686717,0.2988046362958755,707265.1649200291
PSZ2 G113.29-29.69,cluster,PSZ2_Planck2016,0.1073,371007500000000.0,50086012500000.0,46375937500000.0,3710075000000.0,688.4842055444291,474010.50128414365,893107.6124958188,258595.57012289367,0.2895458134101441,893107.6124958188
PSZ2 G113.81+44.35,cluster,PSZ2_Planck2016,0.225,462771300000000.0,62474125500000.0,57846412500000.0,4627713000000.0,741.5569580306718,549906.7220037036,997460.3824129028,281211.7556407536,0.2819277442984647,997460.3824129028
PSZ2 G113.91-37.01,cluster,PSZ2_Planck2016,0.371187,758224700000000.0,102360334500000.0,94778087500000.0,7582247000000.0,875.3737150430542,766279.1409882782,1276766.2986328478,326037.5783372282,0.2553619865173031,1276766.2986328478
PSZ2 G114.14+58.96,cluster,PSZ2_Planck2016,0.115583,217177000000000.0,29318895000000.0,27147125000000.0,2171770000000.0,575.1099015666858,330751.39888004307,683312.493679888,204653.76337454308,0.2995024461976505,683312.493679888
PSZ2 G114.31+64.89,cluster,PSZ2_Planck2016,0.2836,676131200000000.0,91277712000000.0,84516400000000.0,6761312000000.0,842.3097082672615,709485.6446412791,1205668.5572184937,316909.33310047915,0.2628494632319156,1205668.5572184937
PSZ2 G114.39-60.16,cluster,PSZ2_Planck2016,0.368318,577503800000000.0,77963013000000.0,72187975000000.0,5775038000000.0,798.847400684413,638157.1695802431,1114268.542071971,302846.0469685431,0.2717891024774009,1114268.542071971
PSZ2 G114.39-20.98,cluster,PSZ2_Planck2016,0.1537,381273600000000.0,51471936000000.0,47659200000000.0,3812736000000.0,694.8274077751882,482785.1265955877,905379.828032988,261409.4770531877,0.2887290714452091,905379.828032988
PSZ2 G114.79-33.71,cluster,PSZ2_Planck2016,0.094,382441600000000.0,51629616000000.0,47805200000000.0,3824416000000.0,695.541873090172,483778.4972217849,906765.5455321145,261724.68176738493,0.2886354505384276,906765.5455321145
PSZ2 G114.81-11.80,cluster,PSZ2_Planck2016,0.25,443140200000000.0,59823927000000.0,55392525000000.0,4431402000000.0,730.8348090539457,534119.5181249173,976074.6221174616,276822.7904906173,0.283608224430718,976074.6221174616
PSZ2 G114.83+57.25,cluster,PSZ2_Planck2016,0.169517,327339300000000.0,44190805500000.0,40917412500000.0,3273393000000.0,660.1167856370517,435754.1706797933,838902.5630723897,245693.93530484333,0.2928754138085071,838902.5630723897
PSZ2 G114.90-34.35,cluster,PSZ2_Planck2016,0.0948,247232100000000.0,33376333500000.0,30904012500000.0,2472321000000.0,600.7096799229215,360852.1195530988,729062.693097652,217303.8468029488,0.2980592051414194,729062.693097652
PSZ2 G114.99+70.36,cluster,PSZ2_Planck2016,0.2259,570222400000000.0,76980024000000.0,71277800000000.0,5702224000000.0,795.4488787861446,632738.9187621346,1107221.686421716,301655.5335405346,0.2724436643897532,1107221.686421716
PSZ2 G115.25-72.07,cluster,PSZ2_Planck2016,0.0555,491835400000000.0,66397779000000.0,61479425000000.0,4918354000000.0,756.8901361147701,572882.6781478353,1028305.9260202352,287312.47044673533,0.2794036902604425,1028305.9260202352
PSZ2 G115.58-44.56,cluster,PSZ2_Planck2016,0.17,431609200000000.0,58267242000000.0,53951150000000.0,4316092000000.0,724.3890403587408,524739.4817918574,963291.6445103966,274137.9006740574,0.2845845307974107,963291.6445103966
PSZ2 G115.65+41.66,cluster,PSZ2_Planck2016,0.2195,289483500000000.0,39080272500000.0,36185437500000.0,2894835000000.0,633.4130399315403,401212.0791553151,788904.3559203382,233131.7351600651,0.2955133070447974,788904.3559203382
PSZ2 G115.67-27.57,cluster,PSZ2_Planck2016,0.457297,531218800000000.0,71714538000000.0,66402350000000.0,5312188000000.0,776.7357111664118,603318.3650011914,1068683.6493703036,294881.3085169914,0.2759294658346679,1068683.6493703036
PSZ2 G115.72+44.03,cluster,PSZ2_Planck2016,0.2143,377804300000000.0,51003580500000.0,47225537500000.0,3778043000000.0,692.696630852228,479828.6223940279,901251.2807276336,260467.3230215779,0.2890063277483358,901251.2807276336
PSZ2 G116.24-72.94,cluster,PSZ2_Planck2016,0.501893,587478400000000.0,79309584000000.0,73434800000000.0,5874784000000.0,803.4570717450719,645543.2661371656,1123850.1252123876,304440.6763115656,0.2708908149598967,1123850.1252123876
PSZ2 G116.32-36.33,cluster,PSZ2_Planck2016,0.3668,530989300000000.0,71683555500000.0,66373662500000.0,5309893000000.0,776.6229436265654,603143.1965671914,1068452.7752058322,294839.3927172414,0.2759498590477637,1068452.7752058322
PSZ2 G116.50-44.47,cluster,PSZ2_Planck2016,0.395647,760865600000000.0,102716856000000.0,95108200000000.0,7608656000000.0,876.396973368176,768071.6549288994,1278987.8572360391,326296.7289584994,0.2551210530361437,1278987.8572360391
PSZ2 G116.79-09.85,cluster,PSZ2_Planck2016,0.104,335741800000000.0,45325143000000.0,41967725000000.0,3357418000000.0,665.7623284028223,443239.47792034736,849601.2717758068,248300.57039164737,0.2922554127922363,849601.2717758068
PSZ2 G116.95-53.55,cluster,PSZ2_Planck2016,0.2546,643311400000000.0,86847039000000.0,80413925000000.0,6433114000000.0,828.3443936703956,686154.4345251753,1176042.645527601,312634.0044900753,0.265835601862737,1176042.645527601
PSZ2 G117.98-55.88,cluster,PSZ2_Planck2016,0.0395,166848700000000.0,22524574500000.0,20856087500000.0,1668487000000.0,526.3587756004108,277053.56065156363,598926.9564431416,180177.61818451365,0.3008340436946397,598926.9564431416
PSZ2 G118.03+31.10,cluster,PSZ2_Planck2016,0.194,433174300000000.06,58478530500000.01,54146787500000.01,4331743000000.001,725.2705771366644,526017.4100601503,965036.6066988008,274507.0982327003,0.2844525236941371,965036.6066988008
PSZ2 G118.34+68.79,cluster,PSZ2_Planck2016,0.254879,377422500000000.0,50952037500000.0,47177812500000.0,3774225000000.0,692.4613442770735,479502.7133180117,900795.7741106164,260363.0952342617,0.2890367636230602,900795.7741106164
PSZ2 G118.39+42.22,cluster,PSZ2_Planck2016,0.478,550717800000000.0,74346902999999.98,68839724999999.99,5507177999999.999,786.200979009903,618111.97939613,1088120.5277197198,298353.38428343006,0.274191485853744,1088120.5277197198
PSZ2 G118.46+39.32,cluster,PSZ2_Planck2016,0.3967,600469300000000.0,81063355500000.0,75058662500000.0,6004693000000.0,809.3834310103208,655101.5383940387,1136208.0207641136,306456.1527240887,0.2697183500940199,1136208.0207641136
PSZ2 G118.58+28.57,cluster,PSZ2_Planck2016,0.178,598297700000000.0,80770189500000.0,74787212500000.0,5982977000000.0,808.3987290676462,653508.5051581856,1134151.609044001,306123.99713763566,0.2699145287953818,1134151.609044001
PSZ2 G118.92+52.38,cluster,PSZ2_Planck2016,0.22,438772600000000.0,59234301000000.0,54846575000000.0,4387726000000.0,728.4065960392559,530576.1691534957,971252.6042576544,275815.36398259574,0.2839790212901475,971252.6042576544
PSZ2 G119.30-64.68,cluster,PSZ2_Planck2016,0.556769,637161400000000.0,86016789000000.0,79645175000000.0,6371614000000.0,825.6751535999829,681739.4592723553,1170407.714065547,311789.85146225535,0.2663942211891419,1170407.714065547
PSZ2 G119.38+46.85,cluster,PSZ2_Planck2016,0.3275,410736900000000.0,55449481500000.0,51342112500000.0,4107369000000.0,712.424437755318,507548.5795109809,939710.992381766,269065.90452763095,0.2863283570256679,939710.992381766
PSZ2 G119.92+59.12,cluster,PSZ2_Planck2016,0.1961,343746200000000.0,46405737000000.0,42968275000000.0,3437462000000.0,671.0537914200614,450313.1909792393,859669.2639694598,250726.7567159393,0.291654904071162,859669.2639694598
PSZ2 G120.08-44.41,cluster,PSZ2_Planck2016,0.2668,464691000000000.0,62733285000000.0,58086375000000.0,4646910000000.0,742.589133610727,551438.6213567301,999527.1084632667,281629.0359002301,0.2817622788972913,999527.1084632667
PSZ2 G121.03+57.02,cluster,PSZ2_Planck2016,0.344,569185400000000.0,76840029000000.0,71148175000000.0,5691854000000.0,794.9625293303271,631965.4230392713,1106214.4378597,301484.1423131713,0.2725367993718124,1106214.4378597
PSZ2 G121.13+49.64,cluster,PSZ2_Planck2016,0.221,317201600000000.0,42822216000000.0,39650200000000.0,3172016000000.0,653.1757944165716,426638.61841171945,825809.9879480742,242464.54961731948,0.2936081582396231,825809.9879480742
PSZ2 G121.77+51.75,cluster,PSZ2_Planck2016,0.233215,398259400000000.0,53765019000000.0,49782425000000.0,3982594000000.0,705.0780356107412,497135.0363007016,925327.4891699104,265897.0660836016,0.2873545519782748,925327.4891699104
PSZ2 G122.30+54.52,cluster,PSZ2_Planck2016,0.318225,452806600000000.0,61128891000000.0,56600825000000.0,4528066000000.0,736.1529919505845,541921.2275577972,986662.950925842,279011.9802558972,0.2827834773709547,986662.950925842
PSZ2 G122.47-38.41,cluster,PSZ2_Planck2016,0.0815,251994500000000.0,34019257500000.0,31499312500000.0,2519945000000.0,604.5730655156179,365508.5915469517,736051.1195669927,219195.16696520167,0.2977988364370001,736051.1195669927
PSZ2 G122.89-36.82,cluster,PSZ2_Planck2016,0.345787,556673100000000.0,75150868500000.0,69584137500000.0,5566731000000.0,789.0473710651974,622595.7537848993,1093988.0154173756,299379.3834532493,0.2736587414433702,1093988.0154173756
PSZ2 G123.00-35.52,cluster,PSZ2_Planck2016,0.379705,647186700000000.0,87370204500000.0,80898337500000.0,6471867000000.0,830.0176703131518,688929.3330320719,1179579.5601941156,313158.820498022,0.2654834239807338,1179579.5601941156
PSZ2 G123.55-10.36,cluster,PSZ2_Planck2016,0.107,414038400000000.0,55895184000000.0,51754800000000.0,4140384000000.0,714.3434171278194,510286.5175938498,943480.128285012,269886.9207282498,0.2860546954166699,943480.128285012
PSZ2 G123.66+67.25,cluster,PSZ2_Planck2016,0.283797,438271800000000.0,59166692999999.99,54783974999999.99,4382718000000.0,728.1271470071066,530169.1422087087,970698.1688000988,275699.1122850088,0.2840214611981873,970698.1688000988
PSZ2 G123.72+34.68,cluster,PSZ2_Planck2016,0.2053,382290500000000.0,51609217500000.0,47786312500000.0,3822905000000.0,695.4495269237203,483650.0444984264,906586.3994745836,261683.96095267645,0.2886475697234556,906586.3994745836
